识别时间,交易日,龙头品种,跟涨品种,板块,方向,20日收益率相关系数,相关样本数,龙头当前涨跌幅,跟涨品种当前涨跌幅,触发原因
2021-05-18 13:59:00,2021-05-18,ZN,NI,有色基本金属,向上,0.5875812946,20,0.0488248507,0.0271132462,同板块；过去20个交易日日收益率相关系数=0.5876，不低于阈值0.50；当前方向一致：龙头=4.8825%，候选=2.7113%，同为上涨
2021-05-18 13:59:00,2021-05-18,ZN,PB,有色基本金属,向上,0.5640578932,20,0.0488248507,0.0150320661,同板块；过去20个交易日日收益率相关系数=0.5641，不低于阈值0.50；当前方向一致：龙头=4.8825%，候选=1.5032%，同为上涨
2021-05-28 10:59:00,2021-05-28,SN,NI,有色基本金属,向上,0.5547582516,20,0.0481856854,0.0479147520,同板块；过去20个交易日日收益率相关系数=0.5548，不低于阈值0.50；当前方向一致：龙头=4.8186%，候选=4.7915%，同为上涨
2021-05-28 10:59:00,2021-05-28,SN,AL,有色基本金属,向上,0.5397510065,20,0.0481856854,0.0161141602,同板块；过去20个交易日日收益率相关系数=0.5398，不低于阈值0.50；当前方向一致：龙头=4.8186%，候选=1.6114%，同为上涨
2021-05-28 11:30:00,2021-05-28,SN,NI,有色基本金属,向上,0.5547582516,20,0.0478111531,0.0503615341,同板块；过去20个交易日日收益率相关系数=0.5548，不低于阈值0.50；当前方向一致：龙头=4.7811%，候选=5.0362%，同为上涨
2021-05-28 11:30:00,2021-05-28,SN,AL,有色基本金属,向上,0.5397510065,20,0.0478111531,0.0157602619,同板块；过去20个交易日日收益率相关系数=0.5398，不低于阈值0.50；当前方向一致：龙头=4.7811%，候选=1.5760%，同为上涨
2021-07-22 10:59:00,2021-07-22,CY,CF,软商品纺织,向上,0.9130364557,20,0.0196604213,0.0099945619,同板块；过去20个交易日日收益率相关系数=0.9130，不低于阈值0.50；当前方向一致：龙头=1.9660%，候选=0.9995%，同为上涨
2021-07-22 11:30:00,2021-07-22,CY,CF,软商品纺织,向上,0.9130364557,20,0.0194565535,0.0088285952,同板块；过去20个交易日日收益率相关系数=0.9130，不低于阈值0.50；当前方向一致：龙头=1.9457%，候选=0.8829%，同为上涨
2021-07-22 13:59:00,2021-07-22,CY,CF,软商品纺织,向上,0.9130364557,20,0.0198588462,0.0126291062,同板块；过去20个交易日日收益率相关系数=0.9130，不低于阈值0.50；当前方向一致：龙头=1.9859%，候选=1.2629%，同为上涨
2021-07-22 14:59:00,2021-07-22,CY,CF,软商品纺织,向上,0.9130364557,20,0.0273765233,0.0208118531,同板块；过去20个交易日日收益率相关系数=0.9130，不低于阈值0.50；当前方向一致：龙头=2.7377%，候选=2.0812%，同为上涨
2021-07-22 15:00:00,2021-07-22,CY,CF,软商品纺织,向上,0.9130364557,20,0.0259642601,0.0200363980,同板块；过去20个交易日日收益率相关系数=0.9130，不低于阈值0.50；当前方向一致：龙头=2.5964%，候选=2.0036%，同为上涨
2021-07-23 10:59:00,2021-07-23,CY,CF,软商品纺织,向上,0.8986107438,20,0.0268460631,0.0087549385,同板块；过去20个交易日日收益率相关系数=0.8986，不低于阈值0.50；当前方向一致：龙头=2.6846%，候选=0.8755%，同为上涨
2021-07-23 11:30:00,2021-07-23,CY,CF,软商品纺织,向上,0.8986107438,20,0.0254317661,0.0092670413,同板块；过去20个交易日日收益率相关系数=0.8986，不低于阈值0.50；当前方向一致：龙头=2.5432%，候选=0.9267%，同为上涨
2021-07-23 13:59:00,2021-07-23,CY,CF,软商品纺织,向上,0.8986107438,20,0.0238747050,0.0111019267,同板块；过去20个交易日日收益率相关系数=0.8986，不低于阈值0.50；当前方向一致：龙头=2.3875%，候选=1.1102%，同为上涨
2021-07-27 09:59:00,2021-07-27,CY,CF,软商品纺织,向上,0.8509989967,20,0.0536851019,0.0258585468,同板块；过去20个交易日日收益率相关系数=0.8510，不低于阈值0.50；当前方向一致：龙头=5.3685%，候选=2.5859%，同为上涨
2021-07-27 10:59:00,2021-07-27,CY,CF,软商品纺织,向上,0.8509989967,20,0.0582269464,0.0345921316,同板块；过去20个交易日日收益率相关系数=0.8510，不低于阈值0.50；当前方向一致：龙头=5.8227%，候选=3.4592%，同为上涨
2021-07-27 11:30:00,2021-07-27,CY,CF,软商品纺织,向上,0.8509989967,20,0.0553475347,0.0317220312,同板块；过去20个交易日日收益率相关系数=0.8510，不低于阈值0.50；当前方向一致：龙头=5.5348%，候选=3.1722%，同为上涨
2021-07-27 13:59:00,2021-07-27,CY,CF,软商品纺织,向上,0.8509989967,20,0.0577741264,0.0331132598,同板块；过去20个交易日日收益率相关系数=0.8510，不低于阈值0.50；当前方向一致：龙头=5.7774%，候选=3.3113%，同为上涨
2021-07-27 14:59:00,2021-07-27,CY,CF,软商品纺织,向上,0.8509989967,20,0.0524546348,0.0264766289,同板块；过去20个交易日日收益率相关系数=0.8510，不低于阈值0.50；当前方向一致：龙头=5.2455%，候选=2.6477%，同为上涨
2021-07-27 15:00:00,2021-07-27,CY,CF,软商品纺织,向上,0.8509989967,20,0.0527720594,0.0260135830,同板块；过去20个交易日日收益率相关系数=0.8510，不低于阈值0.50；当前方向一致：龙头=5.2772%，候选=2.6014%，同为上涨
2021-07-29 14:59:00,2021-07-29,HC,RB,黑色钢矿,向上,0.9046041150,20,0.0375231046,0.0144733824,同板块；过去20个交易日日收益率相关系数=0.9046，不低于阈值0.50；当前方向一致：龙头=3.7523%，候选=1.4473%，同为上涨
2021-07-29 15:00:00,2021-07-29,HC,RB,黑色钢矿,向上,0.9046041150,20,0.0376297319,0.0155250806,同板块；过去20个交易日日收益率相关系数=0.9046，不低于阈值0.50；当前方向一致：龙头=3.7630%，候选=1.5525%，同为上涨
2021-08-30 09:59:00,2021-08-30,SM,SF,铁合金,向上,0.6667289960,20,0.0535159296,0.0348823526,同板块；过去20个交易日日收益率相关系数=0.6667，不低于阈值0.50；当前方向一致：龙头=5.3516%，候选=3.4882%，同为上涨
2021-08-30 10:59:00,2021-08-30,SM,SF,铁合金,向上,0.6667289960,20,0.0535922525,0.0397548129,同板块；过去20个交易日日收益率相关系数=0.6667，不低于阈值0.50；当前方向一致：龙头=5.3592%，候选=3.9755%，同为上涨
2021-08-30 11:30:00,2021-08-30,SM,SF,铁合金,向上,0.6667289960,20,0.0536857853,0.0445607120,同板块；过去20个交易日日收益率相关系数=0.6667，不低于阈值0.50；当前方向一致：龙头=5.3686%，候选=4.4561%，同为上涨
2021-08-30 13:59:00,2021-08-30,SM,SF,铁合金,向上,0.6667289960,20,0.0536878943,0.0447698693,同板块；过去20个交易日日收益率相关系数=0.6667，不低于阈值0.50；当前方向一致：龙头=5.3688%，候选=4.4770%，同为上涨
2021-08-30 14:59:00,2021-08-30,SM,SF,铁合金,向上,0.6667289960,20,0.0537167883,0.0449669091,同板块；过去20个交易日日收益率相关系数=0.6667，不低于阈值0.50；当前方向一致：龙头=5.3717%，候选=4.4967%，同为上涨
2021-08-30 15:00:00,2021-08-30,SM,SF,铁合金,向上,0.6667289960,20,0.0537165738,0.0449271899,同板块；过去20个交易日日收益率相关系数=0.6667，不低于阈值0.50；当前方向一致：龙头=5.3717%，候选=4.4927%，同为上涨
2021-09-15 13:59:00,2021-09-15,PP,L,烯烃塑料,向上,0.9364440999,20,0.0369398543,0.0297757539,同板块；过去20个交易日日收益率相关系数=0.9364，不低于阈值0.50；当前方向一致：龙头=3.6940%，候选=2.9776%，同为上涨
2021-09-15 14:59:00,2021-09-15,PP,L,烯烃塑料,向上,0.9364440999,20,0.0478476117,0.0465568401,同板块；过去20个交易日日收益率相关系数=0.9364，不低于阈值0.50；当前方向一致：龙头=4.7848%，候选=4.6557%，同为上涨
2021-09-15 15:00:00,2021-09-15,PP,L,烯烃塑料,向上,0.9364440999,20,0.0501443360,0.0478019618,同板块；过去20个交易日日收益率相关系数=0.9364，不低于阈值0.50；当前方向一致：龙头=5.0144%，候选=4.7802%，同为上涨
2021-09-22 13:59:00,2021-09-22,SN,AL,有色基本金属,向上,0.5177151765,20,0.0508567708,0.0252559419,同板块；过去20个交易日日收益率相关系数=0.5177，不低于阈值0.50；当前方向一致：龙头=5.0857%，候选=2.5256%，同为上涨
2021-09-22 13:59:00,2021-09-22,SN,NI,有色基本金属,向上,0.5002377622,20,0.0508567708,0.0076878336,同板块；过去20个交易日日收益率相关系数=0.5002，不低于阈值0.50；当前方向一致：龙头=5.0857%，候选=0.7688%，同为上涨
2021-09-22 14:59:00,2021-09-22,SN,AL,有色基本金属,向上,0.5177151765,20,0.0595383217,0.0225034373,同板块；过去20个交易日日收益率相关系数=0.5177，不低于阈值0.50；当前方向一致：龙头=5.9538%，候选=2.2503%，同为上涨
2021-09-22 14:59:00,2021-09-22,SN,NI,有色基本金属,向上,0.5002377622,20,0.0595383217,0.0029739917,同板块；过去20个交易日日收益率相关系数=0.5002，不低于阈值0.50；当前方向一致：龙头=5.9538%，候选=0.2974%，同为上涨
2021-09-22 14:59:00,2021-09-22,V,L,烯烃塑料,向上,0.7162847051,20,0.0510776657,0.0109949731,同板块；过去20个交易日日收益率相关系数=0.7163，不低于阈值0.50；当前方向一致：龙头=5.1078%，候选=1.0995%，同为上涨
2021-09-22 14:59:00,2021-09-22,V,PP,烯烃塑料,向上,0.6495440318,20,0.0510776657,0.0241705900,同板块；过去20个交易日日收益率相关系数=0.6495，不低于阈值0.50；当前方向一致：龙头=5.1078%，候选=2.4171%，同为上涨
2021-09-22 15:00:00,2021-09-22,SN,AL,有色基本金属,向上,0.5177151765,20,0.0615920584,0.0212455752,同板块；过去20个交易日日收益率相关系数=0.5177，不低于阈值0.50；当前方向一致：龙头=6.1592%，候选=2.1246%，同为上涨
2021-09-22 15:00:00,2021-09-22,SN,NI,有色基本金属,向上,0.5002377622,20,0.0615920584,0.0019293815,同板块；过去20个交易日日收益率相关系数=0.5002，不低于阈值0.50；当前方向一致：龙头=6.1592%，候选=0.1929%，同为上涨
2021-09-22 15:00:00,2021-09-22,V,L,烯烃塑料,向上,0.7162847051,20,0.0519648487,0.0118020670,同板块；过去20个交易日日收益率相关系数=0.7163，不低于阈值0.50；当前方向一致：龙头=5.1965%，候选=1.1802%，同为上涨
2021-09-22 15:00:00,2021-09-22,V,PP,烯烃塑料,向上,0.6495440318,20,0.0519648487,0.0260814401,同板块；过去20个交易日日收益率相关系数=0.6495，不低于阈值0.50；当前方向一致：龙头=5.1965%，候选=2.6081%，同为上涨
2021-09-27 09:59:00,2021-09-27,CF,CY,软商品纺织,向上,0.9338865517,20,0.0526035776,0.0395677289,同板块；过去20个交易日日收益率相关系数=0.9339，不低于阈值0.50；当前方向一致：龙头=5.2604%，候选=3.9568%，同为上涨
2021-09-27 10:59:00,2021-09-27,CF,CY,软商品纺织,向上,0.9338865517,20,0.0566545335,0.0407352561,同板块；过去20个交易日日收益率相关系数=0.9339，不低于阈值0.50；当前方向一致：龙头=5.6655%，候选=4.0735%，同为上涨
2021-09-27 11:30:00,2021-09-27,CF,CY,软商品纺织,向上,0.9338865517,20,0.0607584451,0.0452143003,同板块；过去20个交易日日收益率相关系数=0.9339，不低于阈值0.50；当前方向一致：龙头=6.0758%，候选=4.5214%，同为上涨
2021-09-27 13:59:00,2021-09-27,CF,CY,软商品纺织,向上,0.9338865517,20,0.0588274666,0.0443719923,同板块；过去20个交易日日收益率相关系数=0.9339，不低于阈值0.50；当前方向一致：龙头=5.8827%，候选=4.4372%，同为上涨
2021-09-27 14:59:00,2021-09-27,CF,CY,软商品纺织,向上,0.9338865517,20,0.0553521220,0.0382162443,同板块；过去20个交易日日收益率相关系数=0.9339，不低于阈值0.50；当前方向一致：龙头=5.5352%，候选=3.8216%，同为上涨
2021-09-27 15:00:00,2021-09-27,CF,CY,软商品纺织,向上,0.9338865517,20,0.0557097915,0.0378216286,同板块；过去20个交易日日收益率相关系数=0.9339，不低于阈值0.50；当前方向一致：龙头=5.5710%，候选=3.7822%，同为上涨
2021-09-28 14:59:00,2021-09-28,PG,SC,能源油品,向上,0.5931835564,20,0.0582591943,0.0264208948,同板块；过去20个交易日日收益率相关系数=0.5932，不低于阈值0.50；当前方向一致：龙头=5.8259%，候选=2.6421%，同为上涨
2021-09-28 14:59:00,2021-09-28,PG,FU,能源油品,向上,0.5031240318,20,0.0582591943,0.0390224025,同板块；过去20个交易日日收益率相关系数=0.5031，不低于阈值0.50；当前方向一致：龙头=5.8259%，候选=3.9022%，同为上涨
2021-09-28 15:00:00,2021-09-28,PG,SC,能源油品,向上,0.5931835564,20,0.0601808888,0.0260884852,同板块；过去20个交易日日收益率相关系数=0.5932，不低于阈值0.50；当前方向一致：龙头=6.0181%，候选=2.6088%，同为上涨
2021-09-28 15:00:00,2021-09-28,PG,FU,能源油品,向上,0.5031240318,20,0.0601808888,0.0403277010,同板块；过去20个交易日日收益率相关系数=0.5031，不低于阈值0.50；当前方向一致：龙头=6.0181%，候选=4.0328%，同为上涨
2021-10-08 10:59:00,2021-10-08,SC,LU,能源油品,向上,0.9084473138,20,0.0663198992,0.0625972676,同板块；过去20个交易日日收益率相关系数=0.9084，不低于阈值0.50；当前方向一致：龙头=6.6320%，候选=6.2597%，同为上涨
2021-10-08 10:59:00,2021-10-08,SC,FU,能源油品,向上,0.8760527363,20,0.0663198992,0.0712076243,同板块；过去20个交易日日收益率相关系数=0.8761，不低于阈值0.50；当前方向一致：龙头=6.6320%，候选=7.1208%，同为上涨
2021-10-08 10:59:00,2021-10-08,SC,PG,能源油品,向上,0.7404498396,20,0.0663198992,0.0443591612,同板块；过去20个交易日日收益率相关系数=0.7404，不低于阈值0.50；当前方向一致：龙头=6.6320%，候选=4.4359%，同为上涨
2021-10-08 10:59:00,2021-10-08,SC,BU,能源油品,向上,0.6173073973,20,0.0663198992,0.0379556841,同板块；过去20个交易日日收益率相关系数=0.6173，不低于阈值0.50；当前方向一致：龙头=6.6320%，候选=3.7956%，同为上涨
2021-10-08 11:30:00,2021-10-08,SC,LU,能源油品,向上,0.9084473138,20,0.0648444446,0.0596891075,同板块；过去20个交易日日收益率相关系数=0.9084，不低于阈值0.50；当前方向一致：龙头=6.4844%，候选=5.9689%，同为上涨
2021-10-08 11:30:00,2021-10-08,SC,FU,能源油品,向上,0.8760527363,20,0.0648444446,0.0698675579,同板块；过去20个交易日日收益率相关系数=0.8761，不低于阈值0.50；当前方向一致：龙头=6.4844%，候选=6.9868%，同为上涨
2021-10-08 11:30:00,2021-10-08,SC,PG,能源油品,向上,0.7404498396,20,0.0648444446,0.0399215444,同板块；过去20个交易日日收益率相关系数=0.7404，不低于阈值0.50；当前方向一致：龙头=6.4844%，候选=3.9922%，同为上涨
2021-10-08 11:30:00,2021-10-08,SC,BU,能源油品,向上,0.6173073973,20,0.0648444446,0.0398834167,同板块；过去20个交易日日收益率相关系数=0.6173，不低于阈值0.50；当前方向一致：龙头=6.4844%，候选=3.9883%，同为上涨
2021-10-08 13:59:00,2021-10-08,SC,LU,能源油品,向上,0.9084473138,20,0.0677965336,0.0631455192,同板块；过去20个交易日日收益率相关系数=0.9084，不低于阈值0.50；当前方向一致：龙头=6.7797%，候选=6.3146%，同为上涨
2021-10-08 13:59:00,2021-10-08,SC,FU,能源油品,向上,0.8760527363,20,0.0677965336,0.0741583861,同板块；过去20个交易日日收益率相关系数=0.8761，不低于阈值0.50；当前方向一致：龙头=6.7797%，候选=7.4158%，同为上涨
2021-10-08 13:59:00,2021-10-08,SC,PG,能源油品,向上,0.7404498396,20,0.0677965336,0.0435165595,同板块；过去20个交易日日收益率相关系数=0.7404，不低于阈值0.50；当前方向一致：龙头=6.7797%，候选=4.3517%，同为上涨
2021-10-08 13:59:00,2021-10-08,SC,BU,能源油品,向上,0.6173073973,20,0.0677965336,0.0435447771,同板块；过去20个交易日日收益率相关系数=0.6173，不低于阈值0.50；当前方向一致：龙头=6.7797%，候选=4.3545%，同为上涨
2021-10-08 14:59:00,2021-10-08,SC,LU,能源油品,向上,0.9084473138,20,0.0670296345,0.0581307789,同板块；过去20个交易日日收益率相关系数=0.9084，不低于阈值0.50；当前方向一致：龙头=6.7030%，候选=5.8131%，同为上涨
2021-10-08 14:59:00,2021-10-08,SC,FU,能源油品,向上,0.8760527363,20,0.0670296345,0.0734221785,同板块；过去20个交易日日收益率相关系数=0.8761，不低于阈值0.50；当前方向一致：龙头=6.7030%，候选=7.3422%，同为上涨
