识别时间,交易日,龙头品种,板块,方向,当前涨跌幅,当前增减仓幅度,前20日最高价或最低价,前20日平均涨跌幅绝对值,前20日平均增减仓幅度绝对值,首次突破时间,识别小时,历史窗口开始,历史窗口结束,触发原因
2026-01-05 11:30:00,2026-01-05,CF,软商品纺织,向上,0.0139714174,0.0560962911,14710.3317154860,0.0044873720,0.0147989218,2026-01-05 09:15:00,2026-01-05 11:00:00,2025-12-04,2025-12-31,high=14888.1 突破前20日高点 14710.3；涨跌幅=1.3971%，超过2倍前20日平均绝对涨跌幅 0.4487%；增仓幅度=5.6096%，超过1.5倍前20日平均绝对增减仓幅度 1.4799%；首次突破时间=2026-01-05 09:15:00
2026-01-05 13:59:00,2026-01-05,AL,有色基本金属,向上,0.0296772899,0.0669822898,23061.9031629645,0.0065611546,0.0250174558,2026-01-05 09:01:00,2026-01-05 13:00:00,2025-12-04,2025-12-31,high=23816.7 突破前20日高点 23061.9；涨跌幅=2.9677%，超过2倍前20日平均绝对涨跌幅 0.6561%；增仓幅度=6.6982%，超过1.5倍前20日平均绝对增减仓幅度 2.5017%；首次突破时间=2026-01-05 09:01:00
2026-01-05 13:59:00,2026-01-05,BU,能源油品,向上,0.0335391646,0.1074844016,3058.0920934027,0.0082424461,0.0183046949,2026-01-05 09:01:00,2026-01-05 13:00:00,2025-12-04,2025-12-31,high=3226.54 突破前20日高点 3058.09；涨跌幅=3.3539%，超过2倍前20日平均绝对涨跌幅 0.8242%；增仓幅度=10.7484%，超过1.5倍前20日平均绝对增减仓幅度 1.8305%；首次突破时间=2026-01-05 09:01:00
2026-01-05 14:59:00,2026-01-05,AL,有色基本金属,向上,0.0321158124,0.0684272267,23061.9031629645,0.0065611546,0.0250174558,2026-01-05 09:01:00,2026-01-05 14:00:00,2025-12-04,2025-12-31,high=23816.7 突破前20日高点 23061.9；涨跌幅=3.2116%，超过2倍前20日平均绝对涨跌幅 0.6561%；增仓幅度=6.8427%，超过1.5倍前20日平均绝对增减仓幅度 2.5017%；首次突破时间=2026-01-05 09:01:00
2026-01-05 14:59:00,2026-01-05,BU,能源油品,向上,0.0313987211,0.0923156012,3058.0920934027,0.0082424461,0.0183046949,2026-01-05 09:01:00,2026-01-05 14:00:00,2025-12-04,2025-12-31,high=3226.54 突破前20日高点 3058.09；涨跌幅=3.1399%，超过2倍前20日平均绝对涨跌幅 0.8242%；增仓幅度=9.2316%，超过1.5倍前20日平均绝对增减仓幅度 1.8305%；首次突破时间=2026-01-05 09:01:00
2026-01-05 15:00:00,2026-01-05,AL,有色基本金属,向上,0.0321740885,0.0681823985,23061.9031629645,0.0065611546,0.0250174558,2026-01-05 09:01:00,2026-01-05 15:00:00,2025-12-04,2025-12-31,high=23816.7 突破前20日高点 23061.9；涨跌幅=3.2174%，超过2倍前20日平均绝对涨跌幅 0.6561%；增仓幅度=6.8182%，超过1.5倍前20日平均绝对增减仓幅度 2.5017%；首次突破时间=2026-01-05 09:01:00
2026-01-05 15:00:00,2026-01-05,BU,能源油品,向上,0.0319432017,0.0914212476,3058.0920934027,0.0082424461,0.0183046949,2026-01-05 09:01:00,2026-01-05 15:00:00,2025-12-04,2025-12-31,high=3226.54 突破前20日高点 3058.09；涨跌幅=3.1943%，超过2倍前20日平均绝对涨跌幅 0.8242%；增仓幅度=9.1421%，超过1.5倍前20日平均绝对增减仓幅度 1.8305%；首次突破时间=2026-01-05 09:01:00
2026-01-05 21:59:00,2026-01-06,MA,煤化工建材,向上,0.0244549865,0.0941287198,2241.1388494492,0.0070874941,0.0328332216,2026-01-05 21:05:00,2026-01-05 21:00:00,2025-12-05,2026-01-05,high=2278.99 突破前20日高点 2241.14；涨跌幅=2.4455%，超过2倍前20日平均绝对涨跌幅 0.7087%；增仓幅度=9.4129%，超过1.5倍前20日平均绝对增减仓幅度 3.2833%；首次突破时间=2026-01-05 21:05:00
2026-01-05 22:59:00,2026-01-06,MA,煤化工建材,向上,0.0247603420,0.0934587244,2241.1388494492,0.0070874941,0.0328332216,2026-01-05 21:05:00,2026-01-05 22:00:00,2025-12-05,2026-01-05,high=2278.99 突破前20日高点 2241.14；涨跌幅=2.4760%，超过2倍前20日平均绝对涨跌幅 0.7087%；增仓幅度=9.3459%，超过1.5倍前20日平均绝对增减仓幅度 3.2833%；首次突破时间=2026-01-05 21:05:00
2026-01-05 23:59:00,2026-01-06,AL,有色基本金属,向上,0.0238712167,0.0562919821,23816.7028067743,0.0078745029,0.0253214123,2026-01-05 21:17:00,2026-01-05 23:00:00,2025-12-05,2026-01-05,high=24322.7 突破前20日高点 23816.7；涨跌幅=2.3871%，超过2倍前20日平均绝对涨跌幅 0.7875%；增仓幅度=5.6292%，超过1.5倍前20日平均绝对增减仓幅度 2.5321%；首次突破时间=2026-01-05 21:17:00
2026-01-05 23:00:00,2026-01-06,MA,煤化工建材,向上,0.0252520642,0.0902513796,2241.1388494492,0.0070874941,0.0328332216,2026-01-05 21:05:00,2026-01-05 23:00:00,2025-12-05,2026-01-05,high=2278.99 突破前20日高点 2241.14；涨跌幅=2.5252%，超过2倍前20日平均绝对涨跌幅 0.7087%；增仓幅度=9.0251%，超过1.5倍前20日平均绝对增减仓幅度 3.2833%；首次突破时间=2026-01-05 21:05:00
2026-01-06 11:30:00,2026-01-06,SS,黑色钢矿,向上,0.0213741918,0.0990684898,13339.2842779839,0.0065721856,0.0480549911,2026-01-06 09:35:00,2026-01-06 11:00:00,2025-12-05,2026-01-05,high=13479.7 突破前20日高点 13339.3；涨跌幅=2.1374%，超过2倍前20日平均绝对涨跌幅 0.6572%；增仓幅度=9.9068%，超过1.5倍前20日平均绝对增减仓幅度 4.8055%；首次突破时间=2026-01-06 09:35:00
2026-01-06 13:59:00,2026-01-06,SF,铁合金,向上,0.0245913379,0.1440742427,5766.7672309918,0.0063896536,0.0269701976,2026-01-06 13:55:00,2026-01-06 13:00:00,2025-12-05,2026-01-05,high=5780.18 突破前20日高点 5766.77；涨跌幅=2.4591%，超过2倍前20日平均绝对涨跌幅 0.6390%；增仓幅度=14.4074%，超过1.5倍前20日平均绝对增减仓幅度 2.6970%；首次突破时间=2026-01-06 13:55:00
2026-01-06 14:59:00,2026-01-06,CU,有色基本金属,向上,0.0392372867,0.0593122483,102739.1645990548,0.0112949099,0.0199186697,2026-01-05 21:47:00,2026-01-06 14:00:00,2025-12-05,2026-01-05,high=105500 突破前20日高点 102739；涨跌幅=3.9237%，超过2倍前20日平均绝对涨跌幅 1.1295%；增仓幅度=5.9312%，超过1.5倍前20日平均绝对增减仓幅度 1.9919%；首次突破时间=2026-01-05 21:47:00
2026-01-06 14:59:00,2026-01-06,MA,煤化工建材,向上,0.0352390034,0.0694561871,2241.1388494492,0.0070874941,0.0328332216,2026-01-05 21:05:00,2026-01-06 14:00:00,2025-12-05,2026-01-05,high=2299.6 突破前20日高点 2241.14；涨跌幅=3.5239%，超过2倍前20日平均绝对涨跌幅 0.7087%；增仓幅度=6.9456%，超过1.5倍前20日平均绝对增减仓幅度 3.2833%；首次突破时间=2026-01-05 21:05:00
2026-01-06 14:59:00,2026-01-06,CF,软商品纺织,向上,0.0150435406,0.0413203627,14888.0638121053,0.0047032949,0.0172373296,2026-01-06 14:08:00,2026-01-06 14:00:00,2025-12-05,2026-01-05,high=14901.4 突破前20日高点 14888.1；涨跌幅=1.5044%，超过2倍前20日平均绝对涨跌幅 0.4703%；增仓幅度=4.1320%，超过1.5倍前20日平均绝对增减仓幅度 1.7237%；首次突破时间=2026-01-06 14:08:00
2026-01-06 14:59:00,2026-01-06,SF,铁合金,向上,0.0274467959,0.1395277142,5766.7672309918,0.0063896536,0.0269701976,2026-01-06 13:55:00,2026-01-06 14:00:00,2025-12-05,2026-01-05,high=5780.18 突破前20日高点 5766.77；涨跌幅=2.7447%，超过2倍前20日平均绝对涨跌幅 0.6390%；增仓幅度=13.9528%，超过1.5倍前20日平均绝对增减仓幅度 2.6970%；首次突破时间=2026-01-06 13:55:00
2026-01-06 14:59:00,2026-01-06,SS,黑色钢矿,向上,0.0236321623,0.1128139458,13339.2842779839,0.0065721856,0.0480549911,2026-01-06 09:35:00,2026-01-06 14:00:00,2025-12-05,2026-01-05,high=13518.2 突破前20日高点 13339.3；涨跌幅=2.3632%，超过2倍前20日平均绝对涨跌幅 0.6572%；增仓幅度=11.2814%，超过1.5倍前20日平均绝对增减仓幅度 4.8055%；首次突破时间=2026-01-06 09:35:00
2026-01-06 15:00:00,2026-01-06,CU,有色基本金属,向上,0.0392904049,0.0591506219,102739.1645990548,0.0112949099,0.0199186697,2026-01-05 21:47:00,2026-01-06 15:00:00,2025-12-05,2026-01-05,high=105500 突破前20日高点 102739；涨跌幅=3.9290%，超过2倍前20日平均绝对涨跌幅 1.1295%；增仓幅度=5.9151%，超过1.5倍前20日平均绝对增减仓幅度 1.9919%；首次突破时间=2026-01-05 21:47:00
2026-01-06 15:00:00,2026-01-06,MA,煤化工建材,向上,0.0352176620,0.0669075772,2241.1388494492,0.0070874941,0.0328332216,2026-01-05 21:05:00,2026-01-06 15:00:00,2025-12-05,2026-01-05,high=2299.6 突破前20日高点 2241.14；涨跌幅=3.5218%，超过2倍前20日平均绝对涨跌幅 0.7087%；增仓幅度=6.6908%，超过1.5倍前20日平均绝对增减仓幅度 3.2833%；首次突破时间=2026-01-05 21:05:00
2026-01-06 15:00:00,2026-01-06,SF,铁合金,向上,0.0266928597,0.1385884441,5766.7672309918,0.0063896536,0.0269701976,2026-01-06 13:55:00,2026-01-06 15:00:00,2025-12-05,2026-01-05,high=5780.18 突破前20日高点 5766.77；涨跌幅=2.6693%，超过2倍前20日平均绝对涨跌幅 0.6390%；增仓幅度=13.8588%，超过1.5倍前20日平均绝对增减仓幅度 2.6970%；首次突破时间=2026-01-06 13:55:00
2026-01-06 15:00:00,2026-01-06,SS,黑色钢矿,向上,0.0237324806,0.1120135905,13339.2842779839,0.0065721856,0.0480549911,2026-01-06 09:35:00,2026-01-06 15:00:00,2025-12-05,2026-01-05,high=13518.2 突破前20日高点 13339.3；涨跌幅=2.3732%，超过2倍前20日平均绝对涨跌幅 0.6572%；增仓幅度=11.2014%，超过1.5倍前20日平均绝对增减仓幅度 4.8055%；首次突破时间=2026-01-06 09:35:00
2026-01-07 10:59:00,2026-01-07,A,油脂油料,向上,0.0212448577,0.0831176924,4285.2691648749,0.0047926090,0.0297264955,2026-01-07 09:52:00,2026-01-07 10:00:00,2025-12-08,2026-01-06,high=4369.81 突破前20日高点 4285.27；涨跌幅=2.1245%，超过2倍前20日平均绝对涨跌幅 0.4793%；增仓幅度=8.3118%，超过1.5倍前20日平均绝对增减仓幅度 2.9726%；首次突破时间=2026-01-07 09:52:00
2026-01-07 11:30:00,2026-01-07,A,油脂油料,向上,0.0237282045,0.1022123753,4285.2691648749,0.0047926090,0.0297264955,2026-01-07 09:52:00,2026-01-07 11:00:00,2025-12-08,2026-01-06,high=4375.87 突破前20日高点 4285.27；涨跌幅=2.3728%，超过2倍前20日平均绝对涨跌幅 0.4793%；增仓幅度=10.2212%，超过1.5倍前20日平均绝对增减仓幅度 2.9726%；首次突破时间=2026-01-07 09:52:00
2026-01-07 11:30:00,2026-01-07,RB,黑色钢矿,向上,0.0180115247,0.0353310219,3147.9452417226,0.0049169663,0.0165662859,2026-01-06 22:30:00,2026-01-07 11:00:00,2025-12-08,2026-01-06,high=3171.78 突破前20日高点 3147.95；涨跌幅=1.8012%，超过2倍前20日平均绝对涨跌幅 0.4917%；增仓幅度=3.5331%，超过1.5倍前20日平均绝对增减仓幅度 1.6566%；首次突破时间=2026-01-06 22:30:00
2026-01-07 13:59:00,2026-01-07,A,油脂油料,向上,0.0250346361,0.1218609455,4285.2691648749,0.0047926090,0.0297264955,2026-01-07 09:52:00,2026-01-07 13:00:00,2025-12-08,2026-01-06,high=4381.09 突破前20日高点 4285.27；涨跌幅=2.5035%，超过2倍前20日平均绝对涨跌幅 0.4793%；增仓幅度=12.1861%，超过1.5倍前20日平均绝对增减仓幅度 2.9726%；首次突破时间=2026-01-07 09:52:00
2026-01-07 13:59:00,2026-01-07,SM,铁合金,向上,0.0189400771,0.0790766331,5955.5019387180,0.0037246774,0.0192117406,2026-01-07 09:01:00,2026-01-07 13:00:00,2025-12-08,2026-01-06,high=6039.32 突破前20日高点 5955.5；涨跌幅=1.8940%，超过2倍前20日平均绝对涨跌幅 0.3725%；增仓幅度=7.9077%，超过1.5倍前20日平均绝对增减仓幅度 1.9212%；首次突破时间=2026-01-07 09:01:00
2026-01-07 13:59:00,2026-01-07,RB,黑色钢矿,向上,0.0177746610,0.0394357983,3147.9452417226,0.0049169663,0.0165662859,2026-01-06 22:30:00,2026-01-07 13:00:00,2025-12-08,2026-01-06,high=3171.78 突破前20日高点 3147.95；涨跌幅=1.7775%，超过2倍前20日平均绝对涨跌幅 0.4917%；增仓幅度=3.9436%，超过1.5倍前20日平均绝对增减仓幅度 1.6566%；首次突破时间=2026-01-06 22:30:00
2026-01-07 14:59:00,2026-01-07,AO,有色基本金属,向上,0.0440911973,0.1007973336,2823.6247194805,0.0112678739,0.0314895525,2026-01-06 21:02:00,2026-01-07 14:00:00,2025-12-08,2026-01-06,high=2957.95 突破前20日高点 2823.62；涨跌幅=4.4091%，超过2倍前20日平均绝对涨跌幅 1.1268%；增仓幅度=10.0797%，超过1.5倍前20日平均绝对增减仓幅度 3.1490%；首次突破时间=2026-01-06 21:02:00
2026-01-07 14:59:00,2026-01-07,A,油脂油料,向上,0.0292520274,0.1393458939,4285.2691648749,0.0047926090,0.0297264955,2026-01-07 09:52:00,2026-01-07 14:00:00,2025-12-08,2026-01-06,high=4403.92 突破前20日高点 4285.27；涨跌幅=2.9252%，超过2倍前20日平均绝对涨跌幅 0.4793%；增仓幅度=13.9346%，超过1.5倍前20日平均绝对增减仓幅度 2.9726%；首次突破时间=2026-01-07 09:52:00
2026-01-07 14:59:00,2026-01-07,SM,铁合金,向上,0.0125521248,0.1084168966,5955.5019387180,0.0037246774,0.0192117406,2026-01-07 09:01:00,2026-01-07 14:00:00,2025-12-08,2026-01-06,high=6080.56 突破前20日高点 5955.5；涨跌幅=1.2552%，超过2倍前20日平均绝对涨跌幅 0.3725%；增仓幅度=10.8417%，超过1.5倍前20日平均绝对增减仓幅度 1.9212%；首次突破时间=2026-01-07 09:01:00
2026-01-07 14:59:00,2026-01-07,RB,黑色钢矿,向上,0.0235212726,0.0843778016,3147.9452417226,0.0049169663,0.0165662859,2026-01-06 22:30:00,2026-01-07 14:00:00,2025-12-08,2026-01-06,high=3191.17 突破前20日高点 3147.95；涨跌幅=2.3521%，超过2倍前20日平均绝对涨跌幅 0.4917%；增仓幅度=8.4378%，超过1.5倍前20日平均绝对增减仓幅度 1.6566%；首次突破时间=2026-01-06 22:30:00
2026-01-07 15:00:00,2026-01-07,AO,有色基本金属,向上,0.0445514289,0.0975328719,2823.6247194805,0.0112678739,0.0314895525,2026-01-06 21:02:00,2026-01-07 15:00:00,2025-12-08,2026-01-06,high=2957.95 突破前20日高点 2823.62；涨跌幅=4.4551%，超过2倍前20日平均绝对涨跌幅 1.1268%；增仓幅度=9.7533%，超过1.5倍前20日平均绝对增减仓幅度 3.1490%；首次突破时间=2026-01-06 21:02:00
2026-01-07 15:00:00,2026-01-07,A,油脂油料,向上,0.0294612399,0.1369543707,4285.2691648749,0.0047926090,0.0297264955,2026-01-07 09:52:00,2026-01-07 15:00:00,2025-12-08,2026-01-06,high=4403.92 突破前20日高点 4285.27；涨跌幅=2.9461%，超过2倍前20日平均绝对涨跌幅 0.4793%；增仓幅度=13.6954%，超过1.5倍前20日平均绝对增减仓幅度 2.9726%；首次突破时间=2026-01-07 09:52:00
2026-01-07 15:00:00,2026-01-07,SM,铁合金,向上,0.0143748622,0.1069818332,5955.5019387180,0.0037246774,0.0192117406,2026-01-07 09:01:00,2026-01-07 15:00:00,2025-12-08,2026-01-06,high=6080.56 突破前20日高点 5955.5；涨跌幅=1.4375%，超过2倍前20日平均绝对涨跌幅 0.3725%；增仓幅度=10.6982%，超过1.5倍前20日平均绝对增减仓幅度 1.9212%；首次突破时间=2026-01-07 09:01:00
2026-01-07 15:00:00,2026-01-07,RB,黑色钢矿,向上,0.0242730231,0.0843681270,3147.9452417226,0.0049169663,0.0165662859,2026-01-06 22:30:00,2026-01-07 15:00:00,2025-12-08,2026-01-06,high=3191.17 突破前20日高点 3147.95；涨跌幅=2.4273%，超过2倍前20日平均绝对涨跌幅 0.4917%；增仓幅度=8.4368%，超过1.5倍前20日平均绝对增减仓幅度 1.6566%；首次突破时间=2026-01-06 22:30:00
2026-01-12 10:59:00,2026-01-12,SN,有色基本金属,向上,0.0619956715,0.2031884195,364436.6086563754,0.0193670298,0.0603036676,2026-01-12 09:01:00,2026-01-12 10:00:00,2025-12-11,2026-01-09,high=374645 突破前20日高点 364437；涨跌幅=6.1996%，超过2倍前20日平均绝对涨跌幅 1.9367%；增仓幅度=20.3188%，超过1.5倍前20日平均绝对增减仓幅度 6.0304%；首次突破时间=2026-01-12 09:01:00
2026-01-12 10:59:00,2026-01-12,EB,烯烃塑料,向上,0.0279441325,0.0751624077,6941.0403404828,0.0081718358,0.0217054220,2026-01-09 21:01:00,2026-01-12 10:00:00,2025-12-11,2026-01-09,high=7146.93 突破前20日高点 6941.04；涨跌幅=2.7944%，超过2倍前20日平均绝对涨跌幅 0.8172%；增仓幅度=7.5162%，超过1.5倍前20日平均绝对增减仓幅度 2.1705%；首次突破时间=2026-01-09 21:01:00
2026-01-12 11:30:00,2026-01-12,SN,有色基本金属,向上,0.0687692769,0.2175221155,364436.6086563754,0.0193670298,0.0603036676,2026-01-12 09:01:00,2026-01-12 11:00:00,2025-12-11,2026-01-09,high=377003 突破前20日高点 364437；涨跌幅=6.8769%，超过2倍前20日平均绝对涨跌幅 1.9367%；增仓幅度=21.7522%，超过1.5倍前20日平均绝对增减仓幅度 6.0304%；首次突破时间=2026-01-12 09:01:00
2026-01-12 11:30:00,2026-01-12,EB,烯烃塑料,向上,0.0257615869,0.0773531138,6941.0403404828,0.0081718358,0.0217054220,2026-01-09 21:01:00,2026-01-12 11:00:00,2025-12-11,2026-01-09,high=7146.93 突破前20日高点 6941.04；涨跌幅=2.5762%，超过2倍前20日平均绝对涨跌幅 0.8172%；增仓幅度=7.7353%，超过1.5倍前20日平均绝对增减仓幅度 2.1705%；首次突破时间=2026-01-09 21:01:00
2026-01-12 13:59:00,2026-01-12,SN,有色基本金属,向上,0.0690912227,0.2226784616,364436.6086563754,0.0193670298,0.0603036676,2026-01-12 09:01:00,2026-01-12 13:00:00,2025-12-11,2026-01-09,high=377097 突破前20日高点 364437；涨跌幅=6.9091%，超过2倍前20日平均绝对涨跌幅 1.9367%；增仓幅度=22.2678%，超过1.5倍前20日平均绝对增减仓幅度 6.0304%；首次突破时间=2026-01-12 09:01:00
2026-01-12 13:59:00,2026-01-12,EB,烯烃塑料,向上,0.0257426323,0.0791161755,6941.0403404828,0.0081718358,0.0217054220,2026-01-09 21:01:00,2026-01-12 13:00:00,2025-12-11,2026-01-09,high=7146.93 突破前20日高点 6941.04；涨跌幅=2.5743%，超过2倍前20日平均绝对涨跌幅 0.8172%；增仓幅度=7.9116%，超过1.5倍前20日平均绝对增减仓幅度 2.1705%；首次突破时间=2026-01-09 21:01:00
2026-01-12 14:59:00,2026-01-12,SN,有色基本金属,向上,0.0690893990,0.2198590283,364436.6086563754,0.0193670298,0.0603036676,2026-01-12 09:01:00,2026-01-12 14:00:00,2025-12-11,2026-01-09,high=377100 突破前20日高点 364437；涨跌幅=6.9089%，超过2倍前20日平均绝对涨跌幅 1.9367%；增仓幅度=21.9859%，超过1.5倍前20日平均绝对增减仓幅度 6.0304%；首次突破时间=2026-01-12 09:01:00
2026-01-12 14:59:00,2026-01-12,AG,贵金属,向上,0.1164363227,0.0556112830,20205.8717914237,0.0295451271,0.0275878481,2026-01-12 09:01:00,2026-01-12 14:00:00,2025-12-11,2026-01-09,high=20938.9 突破前20日高点 20205.9；涨跌幅=11.6436%，超过2倍前20日平均绝对涨跌幅 2.9545%；增仓幅度=5.5611%，超过1.5倍前20日平均绝对增减仓幅度 2.7588%；首次突破时间=2026-01-12 09:01:00
2026-01-12 15:00:00,2026-01-12,SN,有色基本金属,向上,0.0690905906,0.2198779507,364436.6086563754,0.0193670298,0.0603036676,2026-01-12 09:01:00,2026-01-12 15:00:00,2025-12-11,2026-01-09,high=377100 突破前20日高点 364437；涨跌幅=6.9091%，超过2倍前20日平均绝对涨跌幅 1.9367%；增仓幅度=21.9878%，超过1.5倍前20日平均绝对增减仓幅度 6.0304%；首次突破时间=2026-01-12 09:01:00
2026-01-14 10:59:00,2026-01-14,NR,橡胶,向上,0.0317700475,0.0514895554,13290.2143147486,0.0077214472,0.0214250028,2026-01-14 10:57:00,2026-01-14 10:00:00,2025-12-15,2026-01-13,high=13314.7 突破前20日高点 13290.2；涨跌幅=3.1770%，超过2倍前20日平均绝对涨跌幅 0.7721%；增仓幅度=5.1490%，超过1.5倍前20日平均绝对增减仓幅度 2.1425%；首次突破时间=2026-01-14 10:57:00
2026-01-14 14:59:00,2026-01-14,UR,煤化工建材,向上,0.0232311706,0.0668740196,1784.9560599821,0.0054003373,0.0270884863,2026-01-14 10:14:00,2026-01-14 14:00:00,2025-12-15,2026-01-13,high=1805.61 突破前20日高点 1784.96；涨跌幅=2.3231%，超过2倍前20日平均绝对涨跌幅 0.5400%；增仓幅度=6.6874%，超过1.5倍前20日平均绝对增减仓幅度 2.7088%；首次突破时间=2026-01-14 10:14:00
2026-01-14 15:00:00,2026-01-14,UR,煤化工建材,向上,0.0236982537,0.0664540758,1784.9560599821,0.0054003373,0.0270884863,2026-01-14 10:14:00,2026-01-14 15:00:00,2025-12-15,2026-01-13,high=1808.43 突破前20日高点 1784.96；涨跌幅=2.3698%，超过2倍前20日平均绝对涨跌幅 0.5400%；增仓幅度=6.6454%，超过1.5倍前20日平均绝对增减仓幅度 2.7088%；首次突破时间=2026-01-14 10:14:00
2026-01-15 09:59:00,2026-01-15,ZN,有色基本金属,向上,0.0266366389,0.1188806101,24842.7335650195,0.0069043022,0.0276602708,2026-01-14 22:18:00,2026-01-15 09:00:00,2025-12-16,2026-01-14,high=25301.6 突破前20日高点 24842.7；涨跌幅=2.6637%，超过2倍前20日平均绝对涨跌幅 0.6904%；增仓幅度=11.8881%，超过1.5倍前20日平均绝对增减仓幅度 2.7660%；首次突破时间=2026-01-14 22:18:00
2026-01-15 10:59:00,2026-01-15,ZN,有色基本金属,向上,0.0398471889,0.1512691355,24842.7335650195,0.0069043022,0.0276602708,2026-01-14 22:18:00,2026-01-15 10:00:00,2025-12-16,2026-01-14,high=25583.5 突破前20日高点 24842.7；涨跌幅=3.9847%，超过2倍前20日平均绝对涨跌幅 0.6904%；增仓幅度=15.1269%，超过1.5倍前20日平均绝对增减仓幅度 2.7660%；首次突破时间=2026-01-14 22:18:00
2026-01-15 11:30:00,2026-01-15,ZN,有色基本金属,向上,0.0230178544,0.1396156002,24842.7335650195,0.0069043022,0.0276602708,2026-01-14 22:18:00,2026-01-15 11:00:00,2025-12-16,2026-01-14,high=25632.4 突破前20日高点 24842.7；涨跌幅=2.3018%，超过2倍前20日平均绝对涨跌幅 0.6904%；增仓幅度=13.9616%，超过1.5倍前20日平均绝对增减仓幅度 2.7660%；首次突破时间=2026-01-14 22:18:00
2026-01-15 13:59:00,2026-01-15,ZN,有色基本金属,向上,0.0232717287,0.1190903138,24842.7335650195,0.0069043022,0.0276602708,2026-01-14 22:18:00,2026-01-15 13:00:00,2025-12-16,2026-01-14,high=25632.4 突破前20日高点 24842.7；涨跌幅=2.3272%，超过2倍前20日平均绝对涨跌幅 0.6904%；增仓幅度=11.9090%，超过1.5倍前20日平均绝对增减仓幅度 2.7660%；首次突破时间=2026-01-14 22:18:00
2026-01-15 14:59:00,2026-01-15,ZN,有色基本金属,向上,0.0252039903,0.1170189546,24842.7335650195,0.0069043022,0.0276602708,2026-01-14 22:18:00,2026-01-15 14:00:00,2025-12-16,2026-01-14,high=25632.4 突破前20日高点 24842.7；涨跌幅=2.5204%，超过2倍前20日平均绝对涨跌幅 0.6904%；增仓幅度=11.7019%，超过1.5倍前20日平均绝对增减仓幅度 2.7660%；首次突破时间=2026-01-14 22:18:00
2026-01-15 15:00:00,2026-01-15,ZN,有色基本金属,向上,0.0253968005,0.1163684452,24842.7335650195,0.0069043022,0.0276602708,2026-01-14 22:18:00,2026-01-15 15:00:00,2025-12-16,2026-01-14,high=25632.4 突破前20日高点 24842.7；涨跌幅=2.5397%，超过2倍前20日平均绝对涨跌幅 0.6904%；增仓幅度=11.6368%，超过1.5倍前20日平均绝对增减仓幅度 2.7660%；首次突破时间=2026-01-14 22:18:00
2026-01-21 11:30:00,2026-01-21,EB,烯烃塑料,向上,0.0328058831,0.0912058774,7343.3715944435,0.0101230962,0.0216273139,2026-01-20 21:01:00,2026-01-21 11:00:00,2025-12-22,2026-01-20,high=7476.49 突破前20日高点 7343.37；涨跌幅=3.2806%，超过2倍前20日平均绝对涨跌幅 1.0123%；增仓幅度=9.1206%，超过1.5倍前20日平均绝对增减仓幅度 2.1627%；首次突破时间=2026-01-20 21:01:00
2026-01-21 13:59:00,2026-01-21,EB,烯烃塑料,向上,0.0304060902,0.0844826004,7343.3715944435,0.0101230962,0.0216273139,2026-01-20 21:01:00,2026-01-21 13:00:00,2025-12-22,2026-01-20,high=7476.49 突破前20日高点 7343.37；涨跌幅=3.0406%，超过2倍前20日平均绝对涨跌幅 1.0123%；增仓幅度=8.4483%，超过1.5倍前20日平均绝对增减仓幅度 2.1627%；首次突破时间=2026-01-20 21:01:00
2026-01-21 13:59:00,2026-01-21,AU,贵金属,向上,0.0358625306,0.0643008044,1061.5333395629,0.0097676577,0.0211064791,2026-01-20 21:01:00,2026-01-21 13:00:00,2025-12-22,2026-01-20,high=1100.46 突破前20日高点 1061.53；涨跌幅=3.5863%，超过2倍前20日平均绝对涨跌幅 0.9768%；增仓幅度=6.4301%，超过1.5倍前20日平均绝对增减仓幅度 2.1106%；首次突破时间=2026-01-20 21:01:00
2026-01-21 14:59:00,2026-01-21,AU,贵金属,向上,0.0308650811,0.0632082676,1061.5333395629,0.0097676577,0.0211064791,2026-01-20 21:01:00,2026-01-21 14:00:00,2025-12-22,2026-01-20,high=1102.46 突破前20日高点 1061.53；涨跌幅=3.0865%，超过2倍前20日平均绝对涨跌幅 0.9768%；增仓幅度=6.3208%，超过1.5倍前20日平均绝对增减仓幅度 2.1106%；首次突破时间=2026-01-20 21:01:00
2026-01-21 15:00:00,2026-01-21,AU,贵金属,向上,0.0306082083,0.0627093797,1061.5333395629,0.0097676577,0.0211064791,2026-01-20 21:01:00,2026-01-21 15:00:00,2025-12-22,2026-01-20,high=1102.46 突破前20日高点 1061.53；涨跌幅=3.0608%，超过2倍前20日平均绝对涨跌幅 0.9768%；增仓幅度=6.2709%，超过1.5倍前20日平均绝对增减仓幅度 2.1106%；首次突破时间=2026-01-20 21:01:00
2026-01-22 09:59:00,2026-01-22,BU,能源油品,向上,0.0191946308,0.0511163222,3226.5441089902,0.0061821915,0.0190249392,2026-01-21 22:38:00,2026-01-22 09:00:00,2025-12-23,2026-01-21,high=3239.19 突破前20日高点 3226.54；涨跌幅=1.9195%，超过2倍前20日平均绝对涨跌幅 0.6182%；增仓幅度=5.1116%，超过1.5倍前20日平均绝对增减仓幅度 1.9025%；首次突破时间=2026-01-21 22:38:00
